Ch1 Amplitude,Ch2 Amplitude,Cluster
2453.02466,1053.55579,1
2453.04614,982.4591,1
2453.057,1055.735,1
2453.06177,999.540161,1
2453.06836,1058.26807,1
2453.084,992.7951,1
2453.09814,1025.82556,1
2453.1,1024.227,1
2453.104,992.27124,1
2453.116,1008.14038,1
2453.14771,931.340637,1
2453.15259,1023.54114,1
2453.159,981.0715,1
2453.15967,1008.08313,1
2453.16455,991.9393,1
2453.17944,994.303345,1
2453.189,995.7885,1
2453.193,1007.04651,1
2453.20923,1125.70752,1
2453.21777,1004.91016,1
2453.2207,985.684,1
2453.24658,1015.75739,1
2453.25464,1002.12305,1
2453.266,910.2647,1
2453.28223,1030.8584,1
2453.29248,1029.65967,1
2453.305,1059.75513,1
2453.30957,988.2686,1
2453.33276,972.2661,1
2453.339,986.960632,1
2453.34,1070.876,1
2453.35132,1052.69116,1
2453.35425,985.6432,1
2453.38574,1079.08569,1
2453.3894,968.9168,1
2453.40381,950.965759,1
2453.429,1095.71582,1
2453.47974,989.958435,1
2453.47974,986.203369,1
2453.48047,1031.11682,1
2453.485,1037.45728,1
2453.495,937.451355,1
2453.49536,1079.80261,1
2453.50659,1036.73682,1
2453.51465,1049.904,1
2453.517,1026.24854,1
2453.525,1004.36676,1
2453.536,922.244934,1
2453.53638,1030.78467,1
2453.54272,1066.67529,1
2453.54419,988.417542,1
2453.55029,1001.45526,1
2453.55127,997.310364,1
2453.56519,988.8305,1
2453.567,993.305847,1
2453.59741,939.006042,1
2453.61768,1116.88745,1
2453.618,1170.22144,1
2453.625,1053.98315,1
2453.64673,1038.96057,1
2453.64819,1006.46625,1
2453.653,1065.105,1
2453.67,940.763367,1
2453.67529,1027.91284,1
2453.678,1041.84778,1
2453.6875,1063.87366,1
2453.69,959.2844,1
2453.69653,984.5886,1
2453.72583,1022.91272,1
2453.737,1014.73645,1
2453.752,925.2347,1
2453.799,1033.31238,1
2453.79932,936.6769,1
2453.85425,1116.91882,1
2453.85962,1001.13361,1
2453.864,1064.38135,1
2453.87476,1104.145,1
2453.9104,1013.61456,1
2453.922,949.26355,1
2453.928,981.5272,1
2453.93945,1047.17078,1
2453.9397,943.361267,1
2453.94141,1063.92273,1
2453.94873,1045.85791,1
2453.95361,960.462341,1
2453.95483,1026.34509,1
2453.99341,1078.0033,1
2454.00562,987.399048,1
2454.00659,1021.56091,1
2454.0144,977.042969,1
2454.0144,1046.76709,1
2454.02515,966.5067,1
2454.03052,1089.79773,1
2454.04028,978.3261,1
2454.0415,1022.32104,1
2454.04639,941.894,1
2454.047,934.6503,1
2454.05322,972.9734,1
2454.05469,993.1943,1
2454.05957,992.4785,1
2454.065,1022.72675,1
2454.07544,1030.79846,1
2454.085,1018.40637,1
2454.08521,1023.63074,1
2454.089,1003.04883,1
2454.12622,974.391663,1
2454.12964,983.695435,1
2454.13647,981.854736,1
2454.16553,955.745056,1
2454.175,1077.39868,1
2454.17578,1050.16162,1
2454.1792,971.414734,1
2454.19287,1044.85742,1
2454.20239,989.5387,1
2454.20435,957.4896,1
2454.209,951.4463,1
2454.2146,1012.4834,1
2454.2146,1003.41882,1
2454.22876,1047.05139,1
2454.23657,1050.7948,1
2454.24219,1065.08777,1
2454.24316,1019.89563,1
2454.24487,983.2417,1
2454.25024,1094.0437,1
2454.261,1075.29553,1
2454.2644,1009.25281,1
2454.26636,983.489,1
2454.273,979.0422,1
2454.27515,964.8347,1
2454.28174,937.355164,1
2454.28442,1210.75574,1
2454.28467,1053.62415,1
2454.29224,1056.06848,1
2454.29614,988.840454,1
2454.31372,1078.013,1
2454.32275,958.675842,1
2454.32471,999.356,1
2454.33228,969.0609,1
2454.33643,989.9823,1
2454.35474,956.3419,1
2454.36963,939.6085,1
2454.42651,1035.389,1
2454.44434,988.329163,1
2454.461,1025.44641,1
2454.474,1069.57483,1
2454.47925,958.9727,1
2454.52173,1074.1239,1
2454.52734,1063.022,1
2454.55151,993.674561,1
2454.563,1108.82031,1
2454.57031,1024.8866,1
2454.58472,947.6024,1
2454.60181,1000.48926,1
2454.602,990.774841,1
2454.61987,1056.14478,1
2454.6687,1098.24658,1
2454.67773,1024.08716,1
2454.67847,1015.37488,1
2454.71875,1082.09778,1
2454.7334,961.6457,1
2454.741,1058.2699,1
2454.745,1053.32788,1
2454.751,1082.43018,1
2454.75537,1036.85791,1
2454.75537,1031.94812,1
2454.75879,1044.1626,1
2454.76416,1067.36084,1
2454.77271,1025.22412,1
2454.77734,1034.78723,1
2454.78638,998.142456,1
2454.79858,1049.771,1
2454.801,1091.08142,1
2454.80273,939.2241,1
2454.8042,1078.38867,1
2454.80518,1059.74084,1
2454.80957,1004.639,1
2454.81226,1037.05884,1
2454.82031,980.4704,1
2454.828,1066.5625,1
2454.82983,943.0163,1
2454.84,1136.10339,1
2454.86621,959.063,1
2454.8833,1067.2915,1
2454.88623,958.1169,1
2454.89429,971.9659,1
2454.90845,1015.52222,1
2454.91553,1031.45667,1
2454.921,1031.80835,1
2454.93115,1024.427,1
2454.93774,947.19165,1
2454.95264,1082.767,1
2454.95386,1025.76392,1
2454.964,1003.78754,1
2454.972,1096.56152,1
2454.97314,979.2875,1
2454.97339,1093.95386,1
2454.9834,1017.18756,1
2454.99023,1067.00879,1
2454.992,1027.522,1
2454.99829,991.168152,1
2454.999,1028.32935,1
2455.00537,1038.12073,1
2455.008,972.6827,1
2455.021,1010.141,1
2455.02881,1008.86719,1
2455.03076,935.085144,1
2455.063,1066.70911,1
2455.0647,951.6598,1
2455.08228,1034.35754,1
2455.0835,998.80426,1
2455.08643,961.8079,1
2455.08813,963.662048,1
2455.116,970.0576,1
2455.14185,1060.18726,1
2455.16138,969.1672,1
2455.17383,955.2476,1
2455.217,1044.70288,1
2455.21851,1043.17322,1
2455.22266,1002.11133,1
2455.22388,1062.16553,1
2455.23071,975.289063,1
2455.23218,996.3145,1
2455.242,965.227051,1
2455.24438,1024.42664,1
2455.24829,1047.51587,1
2455.24951,963.811768,1
2455.264,1089.10742,1
2455.28027,974.903137,1
2455.28662,1038.16809,1
2455.287,1000.63104,1
2455.29,899.852844,1
2455.29834,1018.91943,1
2455.29858,1021.64478,1
2455.309,1008.93634,1
2455.32544,1071.11047,1
2455.34668,1098.84326,1
2455.354,1037.95117,1
2455.357,1043.43652,1
2455.3606,1080.72681,1
2455.36523,1104.05322,1
2455.36743,1087.54944,1
2455.373,1016.994,1
2455.40234,1094.9657,1
2455.41138,950.7648,1
2455.42,1065.06592,1
2455.422,1009.16736,1
2455.42944,927.7396,1
2455.45142,1031.78723,1
2455.45337,999.614441,1
2455.47974,1006.32819,1
2455.50415,1008.54407,1
2455.52173,1055.89893,1
2455.52612,1013.67957,1
2455.52734,905.516357,1
2455.55371,1078.28113,1
2455.55615,988.28,1
2455.5564,1057.21985,1
2455.55884,1051.05554,1
2455.568,975.7773,1
2455.56836,1059.39429,1
2455.59058,1010.61145,1
2455.59839,1033.56262,1
2455.625,1122.82849,1
2455.62524,947.607544,1
2455.628,938.7432,1
2455.63525,1085.06372,1
2455.64575,909.298157,1
2455.6626,987.798767,1
2455.66553,1023.75525,1
2455.68066,1048.35693,1
2455.68164,1011.19958,1
2455.68555,1092.6283,1
2455.69727,993.0661,1
2455.70679,1064.10352,1
2455.72314,904.6738,1
2455.74829,1049.57532,1
2455.75122,1094.75488,1
2455.758,1007.24908,1
2455.76685,1091.16577,1
2455.78271,1026.06763,1
2455.78467,1078.30737,1
2455.80176,1075.57385,1
2455.80249,1057.41028,1
2455.813,1133.25732,1
2455.82422,1029.03271,1
2455.83618,1064.20825,1
2455.84253,1066.635,1
2455.84717,1024.69238,1
2455.918,993.188232,1
2455.92749,955.863037,1
2455.94263,1034.55652,1
2455.94629,946.4632,1
2455.95044,1035.64465,1
2455.96484,1019.48132,1
2455.97021,1141.58984,1
2455.986,988.6786,1
2455.98682,1037.134,1
2455.99048,1020.86438,1
2456.00049,974.975464,1
2456.00073,1016.9046,1
2456.01147,954.4495,1
2456.06348,1001.07733,1
2456.06982,969.915466,1
2456.08,988.781738,1
2456.09058,1028.14978,1
2456.1084,963.268433,1
2456.13672,1036.01892,1
2456.13843,1012.55511,1
2456.155,986.265869,1
2456.171,1080.29517,1
2456.17188,1018.56494,1
2456.17334,990.8362,1
2456.193,1005.21362,1
2456.21021,985.833435,1
2456.22778,1049.763,1
2456.232,997.084534,1
2456.24561,1035.15393,1
2456.24683,1108.94507,1
2456.25269,994.618,1
2456.25952,1078.33765,1
2456.289,983.2609,1
2456.29785,1016.14056,1
2456.312,1044.45459,1
2456.3457,1055.23511,1
2456.356,1022.44165,1
2456.36938,963.235352,1
2456.37183,959.09845,1
2456.37231,995.5237,1
2456.37744,1104.6543,1
2456.385,980.208557,1
2456.4,992.2698,1
2456.40625,913.362244,1
2456.41333,1039.17322,1
2456.42065,1042.53479,1
2456.43237,971.3331,1
2456.43262,929.8892,1
2456.44482,981.878967,1
2456.46338,1046.886,1
2456.467,1033.22742,1
2456.48071,1037.87109,1
2456.481,962.7406,1
2456.50146,958.594055,1
2456.503,954.3743,1
2456.50952,974.6381,1
2456.51,1014.69708,1
2456.51416,1066.51721,1
2456.515,1096.19434,1
2456.51514,956.7694,1
2456.52,1017.40942,1
2456.52148,1010.138,1
2456.52783,959.619568,1
2456.531,952.6018,1
2456.534,1032.382,1
2456.543,956.436462,1
2456.557,1039.13428,1
2456.56152,997.100159,1
2456.56152,1010.17163,1
2456.5708,1006.3772,1
2456.572,1074.50928,1
2456.57983,1067.9751,1
2456.58276,997.2011,1
2456.583,1042.10364,1
2456.593,1072.70947,1
2456.59985,1077.89429,1
2456.61987,952.5502,1
2456.629,974.2646,1
2456.63086,1077.43591,1
2456.63843,1030.69629,1
2456.65259,1010.78479,1
2456.65356,1036.79773,1
2456.68677,1028.41187,1
2456.69165,1031.80688,1
2456.7063,1050.90857,1
2456.713,1005.12012,1
2456.73022,961.6313,1
2456.75537,1006.55432,1
2456.75781,1032.08093,1
2456.759,978.1183,1
2456.77173,1026.90674,1
2456.79,1030.781,1
2456.79956,1051.67615,1
2456.809,1077.40637,1
2456.81323,1047.29,1
2456.81445,967.5984,1
2456.816,1011.952,1
2456.81787,1057.959,1
2456.82617,1014.83826,1
2456.8313,1014.1203,1
2456.8457,1042.58167,1
2456.84814,950.064148,1
2456.85718,971.5405,1
2456.86133,1059.3208,1
2456.865,1071.71033,1
2456.86963,1006.6864,1
2456.88477,1034.76331,1
2456.895,1015.14636,1
2456.89844,1074.07507,1
2456.91016,971.457458,1
2456.916,1149.27246,1
2456.94385,998.942139,1
2456.95386,960.618469,1
2456.954,1032.05481,1
2456.96167,959.3836,1
2456.967,972.2684,1
2456.994,1078.85034,1
2457.01465,1017.65485,1
2457.02,999.50885,1
2457.03662,1038.43127,1
2457.03784,983.5137,1
2457.055,938.519531,1
2457.056,1068.64172,1
2457.06128,1066.07324,1
2457.06543,1054.771,1
2457.07056,932.07135,1
2457.07422,1003.81903,1
2457.1394,1067.22693,1
2457.14087,1054.79846,1
2457.15161,1031.36047,1
2457.15186,1068.80457,1
2457.16846,1109.523,1
2457.17456,909.1103,1
2457.1792,914.6125,1
2457.18042,964.930359,1
2457.19067,1022.86829,1
2457.19263,1052.42908,1
2457.194,983.044739,1
2457.19556,1072.697,1
2457.20435,951.172852,1
2457.209,997.4619,1
2457.22144,920.107544,1
2457.238,1003.48029,1
2457.2522,999.420044,1
2457.254,1034.37024,1
2457.26538,1047.16626,1
2457.267,938.84314,1
2457.283,1045.16113,1
2457.29541,938.095459,1
2457.304,974.6216,1
2457.3186,1037.97156,1
2457.32251,1028.8988,1
2457.32715,1005.31482,1
2457.32959,968.2303,1
2457.33569,952.837036,1
2457.33618,1016.46869,1
2457.33667,1070.80493,1
2457.34,1095.25879,1
2457.34058,1051.6167,1
2457.35669,997.7546,1
2457.375,1078.41614,1
2457.38159,1067.64124,1
2457.40039,1067.71387,1
2457.40137,1025.95972,1
2457.41333,1005.10083,1
2457.41382,958.2888,1
2457.41553,1027.69507,1
2457.42017,1088.619,1
2457.42456,1090.93457,1
2457.44824,1024.79834,1
2457.449,1000.76288,1
2457.45313,977.833862,1
2457.454,994.7663,1
2457.462,994.6286,1
2457.463,1057.72864,1
2457.46851,1056.924,1
2457.48,991.8714,1
2457.49365,1005.46338,1
2457.49878,981.000366,1
2457.50244,1007.94122,1
2457.50928,1023.50122,1
2457.5166,982.197144,1
2457.52563,964.344666,1
2457.535,1092.29382,1
2457.5542,1010.43237,1
2457.55615,1039.58911,1
2457.55786,1048.94922,1
2457.56567,1017.08368,1
2457.58032,985.5626,1
2457.58154,982.2992,1
2457.58276,1017.19318,1
2457.586,1000.33331,1
2457.58887,1077.44739,1
2457.59448,1022.51587,1
2457.607,1012.99176,1
2457.61035,1045.40479,1
2457.61621,985.011963,1
2457.6167,1129.85449,1
2457.618,994.991455,1
2457.619,1017.14453,1
2457.62158,969.933167,1
2457.62231,974.851257,1
2457.64844,969.854065,1
2457.65552,981.2077,1
2457.67529,1048.29443,1
2457.68,1024.84033,1
2457.681,1095.36267,1
2457.6958,1023.09814,1
2457.70825,979.679138,1
2457.71484,1007.60956,1
2457.7207,1027.25159,1
2457.72632,898.899048,1
2457.73755,954.044739,1
2457.7522,1083.21252,1
2457.77856,1025.47791,1
2457.77954,938.095947,1
2457.78442,954.709534,1
2457.78467,1067.56323,1
2457.80762,960.44574,1
2457.81,981.6745,1
2457.81982,995.8536,1
2457.83984,995.0406,1
2457.84,1015.15765,1
2457.85767,1068.59875,1
2457.87769,1063.30383,1
2457.889,1035.22852,1
2457.90771,1025.71655,1
2457.93872,1095.58716,1
2457.939,987.9505,1
2457.947,948.035034,1
2457.96777,991.4823,1
2457.98242,1029.899,1
2457.99243,1024.39856,1
2458.017,1045.08948,1
2458.02734,1081.36389,1
2458.037,1010.95,1
2458.043,1089.69531,1
2458.04956,1120.04956,1
2458.081,963.1959,1
2458.10522,984.6355,1
2458.122,1010.5144,1
2458.13159,1021.69977,1
2458.1377,1002.105,1
2458.138,1022.15179,1
2458.155,1024.87622,1
2458.16968,1069.42944,1
2458.17065,1013.48425,1
2458.175,981.187561,1
2458.1792,1060.29041,1
2458.20215,1088.1488,1
2458.20483,1052.5802,1
2458.209,1005.10852,1
2458.20972,1126.0271,1
2458.21216,1048.03455,1
2458.2124,982.2444,1
2458.215,1019.931,1
2458.2207,1046.0979,1
2458.24243,988.2837,1
2458.27612,955.697144,1
2458.27661,963.165161,1
2458.28638,1010.49225,1
2458.292,980.9331,1
2458.29248,983.574158,1
2458.299,1042.96985,1
2458.31445,1042.027,1
2458.31567,979.6619,1
2458.32275,1071.974,1
2458.369,1038.22925,1
2458.37158,1034.33728,1
2458.37915,1082.439,1
2458.38452,1098.22974,1
2458.40747,980.8796,1
2458.41187,1053.19812,1
2458.44067,1038.36414,1
2458.44287,1040.177,1
2458.443,1065.785,1
2458.445,1016.51312,1
2458.45654,1031.0481,1
2458.461,975.5944,1
2458.484,1011.52527,1
2458.48926,1117.11414,1
2458.48975,1075.21326,1
2458.49341,1082.48987,1
2458.50366,1001.59131,1
2458.505,1075.23926,1
2458.5415,1081.06091,1
2458.55,958.0274,1
2458.55029,989.707336,1
2458.55078,1006.54584,1
2458.56616,995.343933,1
2458.5752,1000.99878,1
2458.59619,985.719055,1
2458.62158,1016.9707,1
2458.64014,983.8656,1
2458.648,1091.04785,1
2458.66357,1050.20349,1
2458.66846,1096.31873,1
2458.67358,925.142456,1
2458.68433,1021.58527,1
2458.68481,985.909058,1
2458.69238,985.465332,1
2458.69775,1111.11072,1
2458.721,986.2312,1
2458.72314,969.079163,1
2458.72363,975.4165,1
2458.72534,1031.23914,1
2458.73169,1020.08807,1
2458.74243,1007.40289,1
2458.74414,1016.86139,1
2458.75732,1009.18555,1
2458.76221,1009.47351,1
2458.76318,1068.88635,1
2458.76538,1022.07343,1
2458.76855,1071.10083,1
2458.77368,1012.188,1
2458.78369,1061.26,1
2458.78979,1053.14331,1
2458.79956,948.112061,1
2458.80884,1030.60059,1
2458.81055,932.494934,1
2458.81079,915.1571,1
2458.81543,980.944031,1
2458.81738,990.37854,1
2458.82153,1054.85583,1
2458.83521,1033.58838,1
2458.83813,991.008362,1
2458.84668,946.841431,1
2458.85913,1036.16418,1
2458.86377,979.9466,1
2458.8667,1063.93323,1
2458.867,1041.949,1
2458.89868,1053.92371,1
2458.90845,958.946838,1
2458.92358,1024.90759,1
2458.93384,1022.10522,1
2458.93726,942.275269,1
2458.95557,967.2313,1
2458.976,1040.13867,1
2458.98047,1024.53955,1
2459.02148,1064.84583,1
2459.035,1081.14612,1
2459.03979,926.265259,1
2459.04053,1045.95728,1
2459.05151,972.8506,1
2459.05347,961.652161,1
2459.06543,1103.88025,1
2459.07446,1021.50214,1
2459.08057,1070.27283,1
2459.09814,950.401855,1
2459.10645,973.5884,1
2459.12476,982.233948,1
2459.12524,992.7232,1
2459.13379,955.011536,1
2459.13745,973.870056,1
2459.14282,980.4879,1
2459.15015,979.2117,1
2459.1665,965.6011,1
2459.179,1065.77136,1
2459.19336,1002.19879,1
2459.198,1024.62683,1
2459.20947,987.886841,1
2459.21777,998.8324,1
2459.23145,1032.5072,1
2459.2356,1073.79053,1
2459.236,980.858459,1
2459.23633,1047.215,1
2459.23828,984.688843,1
2459.245,1053.70142,1
2459.25879,1054.73584,1
2459.26587,979.684448,1
2459.28467,1021.435,1
2459.285,1053.92529,1
2459.28564,1014.10406,1
2459.30225,1097.07214,1
2459.32324,938.656,1
2459.33081,959.7471,1
2459.33521,1053.40625,1
2459.33813,1057.827,1
2459.36963,964.108337,1
2459.373,946.320068,1
2459.37817,1056.72949,1
2459.383,1010.92676,1
2459.40869,1046.50647,1
2459.4126,1000.3631,1
2459.416,979.0714,1
2459.4187,1052.85388,1
2459.43018,1035.88574,1
2459.442,1021.6557,1
2459.44238,1043.2572,1
2459.47168,972.9607,1
2459.47949,1022.93091,1
2459.487,1006.16522,1
2459.49414,1025.20471,1
2459.50586,1037.50232,1
2459.51245,1015.43707,1
2459.5127,1033.27686,1
2459.51367,1020.19971,1
2459.52759,1058.07336,1
2459.52954,991.6159,1
2459.535,960.357849,1
2459.54614,1050.193,1
2459.55078,945.308167,1
2459.55835,972.8072,1
2459.5625,1012.28479,1
2459.57,1044.7887,1
2459.583,958.663452,1
2459.58472,1083.57471,1
2459.59229,1064.07129,1
2459.59326,999.6474,1
2459.61914,969.3133,1
2459.63257,965.8907,1
2459.63843,1039.98608,1
2459.647,989.982849,1
2459.65063,1041.62451,1
2459.65186,1029.02112,1
2459.67139,1010.18304,1
2459.675,1029.63721,1
2459.67773,952.4395,1
2459.68481,1039.39929,1
2459.6875,1056.46545,1
2459.69067,981.2003,1
2459.71143,918.1888,1
2459.71558,1027.41931,1
2459.72266,1064.37109,1
2459.739,988.535034,1
2459.73926,1066.73584,1
2459.7417,984.4241,1
2459.74219,986.157349,1
2459.77124,1014.27826,1
2459.77979,1008.82648,1
2459.78,1028.29858,1
2459.78418,995.9172,1
2459.81152,1074.94214,1
2459.82861,1041.53271,1
2459.83618,1126.87427,1
2459.8396,1077.37756,1
2459.854,963.9246,1
2459.85547,972.283264,1
2459.85913,961.005,1
2459.88428,1013.325,1
2459.88452,1061.40686,1
2459.8894,1028.64172,1
2459.906,994.6701,1
2459.922,1019.866,1
2459.923,984.466858,1
2459.924,990.9713,1
2459.94116,1043.83362,1
2459.95752,1008.86676,1
2459.971,993.7601,1
2459.973,1008.13971,1
2459.97681,1012.98975,1
2459.977,1059.70923,1
2459.986,1056.66577,1
2460.00122,1043.98462,1
2460.00342,963.9556,1
2460.00732,940.9543,1
2460.02,1006.24707,1
2460.02856,1028.81982,1
2460.029,1016.30591,1
2460.037,1029.55823,1
2460.04126,1001.83057,1
2460.07153,951.2923,1
2460.07983,1005.50928,1
2460.0896,1031.37524,1
2460.10059,976.5041,1
2460.122,971.90686,1
2460.123,1119.08032,1
2460.145,965.8752,1
2460.15112,946.062561,1
2460.15454,1043.89038,1
2460.16382,971.5368,1
2460.16431,948.8276,1
2460.1792,984.629456,1
2460.18677,1009.66351,1
2460.21021,1059.65442,1
2460.21143,975.5528,1
2460.23218,1017.58148,1
2460.23462,983.7418,1
2460.239,1000.71759,1
2460.24219,1034.72559,1
2460.26416,1037.24207,1
2460.26855,1031.37024,1
2460.27856,993.46344,1
2460.30029,1021.15869,1
2460.301,1030.83557,1
2460.304,1028.72668,1
2460.308,956.600037,1
2460.314,971.1271,1
2460.31885,1001.177,1
2460.33325,1060.09729,1
2460.34131,977.311768,1
2460.34521,1027.02258,1
2460.346,992.9659,1
2460.34888,1066.84155,1
2460.373,1043.488,1
2460.37573,947.484131,1
2460.38379,988.9656,1
2460.4314,992.2254,1
2460.433,1034.75952,1
2460.45337,1016.78522,1
2460.455,1029.35767,1
2460.45776,950.076843,1
2460.471,1085.01807,1
2460.47241,1018.12531,1
2460.47632,1039.33643,1
2460.48975,1046.68811,1
2460.50757,952.3359,1
2460.50854,1046.92139,1
2460.524,1021.4278,1
2460.52466,936.351,1
2460.54224,1040.95081,1
2460.56079,1010.53693,1
2460.562,1011.88379,1
2460.56982,1021.70209,1
2460.58252,1065.4502,1
2460.58521,1063.926,1
2460.593,1041.49524,1
2460.61,978.0079,1
2460.6145,996.8342,1
2460.62061,995.118835,1
2460.62231,1005.81189,1
2460.62476,939.5466,1
2460.62524,1042.26428,1
2460.638,1042.02759,1
2460.64551,1024.24585,1
2460.65259,1024.03784,1
2460.669,1018.43933,1
2460.67261,997.240356,1
2460.70313,1069.76526,1
2460.711,983.1652,1
2460.715,1075.51318,1
2460.71875,1064.43188,1
2460.72339,1085.57983,1
2460.73,974.5389,1
2460.73145,1085.46631,1
2460.75977,1029.27844,1
2460.76,940.4235,1
2460.76074,983.314758,1
2460.772,1036.90686,1
2460.77979,1043.66345,1
2460.79,975.919434,1
2460.794,1033.70947,1
2460.808,1047.97229,1
2460.829,1095.874,1
2460.83423,1017.42456,1
2460.8374,1144.00525,1
2460.85181,1123.2948,1
2460.86035,948.7046,1
2460.871,1038.44568,1
2460.87646,1048.37659,1
2460.87646,991.2908,1
2460.8855,964.601868,1
2460.90527,982.602966,1
2460.909,999.480347,1
2460.91,1083.66479,1
2460.92334,1037.3562,1
2460.92456,990.1171,1
2460.92725,935.7307,1
2460.93164,1105.91785,1
2460.93555,1124.47827,1
2460.93823,1017.22137,1
2460.956,970.333069,1
2460.95947,943.857544,1
2460.963,979.7953,1
2460.973,1048.62537,1
2460.97339,868.6132,1
2460.99,981.239136,1
2461.00854,1043.40979,1
2461.0105,965.2592,1
2461.01221,1035.3689,1
2461.01563,949.7212,1
2461.021,1027.8064,1
2461.02881,1027.5321,1
2461.03418,973.372742,1
2461.052,982.640442,1
2461.06738,1036.60876,1
2461.07642,1004.1405,1
2461.08643,997.6336,1
2461.09521,1125.78467,1
2461.11377,944.9071,1
2461.12158,1083.8031,1
2461.1272,1084.08984,1
2461.14185,1036.30957,1
2461.14331,934.7655,1
2461.14648,1008.59778,1
2461.15479,1017.99023,1
2461.18115,984.6253,1
2461.182,1024.30676,1
2461.197,1048.8877,1
2461.21533,983.548035,1
2461.21631,1114.19678,1
2461.21875,1024.103,1
2461.231,986.517334,1
2461.23682,1061.30725,1
2461.27246,984.0804,1
2461.276,957.8813,1
2461.28247,955.211548,1
2461.29858,1037.06848,1
2461.3064,1035.646,1
2461.30859,956.909851,1
2461.318,1049.08423,1
2461.32,1016.32544,1
2461.32422,1030.80847,1
2461.32666,1081.45422,1
2461.33276,994.399841,1
2461.33862,955.396057,1
2461.34937,1095.68066,1
2461.37354,976.6602,1
2461.37769,1056.56982,1
2461.38184,1032.85742,1
2461.38257,980.900452,1
2461.38965,1011.63239,1
2461.42847,1030.2771,1
2461.43433,1043.95422,1
2461.4585,1024.57593,1
2461.481,991.166931,1
2461.4895,957.8305,1
2461.5127,977.0427,1
2461.51318,1014.47363,1
2461.52026,1069.50061,1
2461.52368,1061.54077,1
2461.53125,1008.9566,1
2461.54639,1019.54956,1
2461.54858,1032.14539,1
2461.555,1015.47534,1
2461.55884,1022.12054,1
2461.58374,1019.96686,1
2461.60522,1061.94739,1
2461.61182,1054.73083,1
2461.612,997.634766,1
2461.63965,1015.02454,1
2461.67871,1051.38684,1
2461.68457,1005.08789,1
2461.69922,1078.54834,1
2461.724,928.5283,1
2461.72559,1013.7475,1
2461.73315,983.017151,1
2461.74561,1026.19812,1
2461.75073,1061.98486,1
2461.758,997.5036,1
2461.75854,1027.06165,1
2461.77246,1060.16443,1
2461.77759,991.5694,1
2461.812,996.963867,1
2461.82935,998.0801,1
2461.8374,1046.00647,1
2461.8374,1012.83435,1
2461.86719,983.959167,1
2461.86743,1048.20667,1
2461.8728,951.059753,1
2461.87549,1000.37622,1
2461.89575,1010.49249,1
2461.91479,929.4727,1
2461.93286,991.3843,1
2461.93872,998.132263,1
2461.95776,966.384155,1
2461.96313,1043.48816,1
2461.98755,1034.513,1
2461.98853,1000.61786,1
2462.011,953.5713,1
2462.01221,969.6984,1
2462.0437,994.6162,1
2462.04565,1086.55688,1
2462.06445,958.3012,1
2462.07031,1028.3219,1
2462.07056,999.1061,1
2462.09644,975.3587,1
2462.10132,944.227356,1
2462.10229,1017.06055,1
2462.15283,1042.171,1
2462.15283,1035.864,1
2462.1626,953.4941,1
2462.163,1038.34583,1
2462.16382,1049.21606,1
2462.17627,1077.40833,1
2462.186,916.351135,1
2462.20825,1016.77026,1
2462.219,1015.72296,1
2462.226,1082.80774,1
2462.22656,928.2846,1
2462.24951,1014.99249,1
2462.25879,979.5427,1
2462.26416,1108.97217,1
2462.26978,1023.92578,1
2462.2832,1067.58533,1
2462.28735,1024.81079,1
2462.28931,1029.72778,1
2462.3125,1040.79053,1
2462.318,1025.99329,1
2462.319,1011.77374,1
2462.32837,1072.56836,1
2462.33569,1042.164,1
2462.338,1004.22083,1
2462.36768,989.135742,1
2462.37354,992.727356,1
2462.37622,958.8867,1
2462.379,976.882141,1
2462.38159,1046.79614,1
2462.40332,991.479248,1
2462.40479,1048.70349,1
2462.40625,990.9412,1
2462.41919,1061.35315,1
2462.421,1068.18066,1
2462.423,987.714233,1
2462.42627,1028.33557,1
2462.43164,1042.3772,1
2462.4375,979.6393,1
2462.43872,1095.60632,1
2462.44556,1042.37354,1
2462.44653,998.4425,1
2462.45581,949.101563,1
2462.49048,971.0099,1
2462.49268,1031.84375,1
2462.49414,998.665039,1
2462.49463,997.9843,1
2462.50171,987.7572,1
2462.50317,1047.75476,1
2462.50635,930.204834,1
2462.51758,996.376038,1
2462.52368,1016.44641,1
2462.549,1057.83655,1
2462.55,1013.25018,1
2462.56226,950.9564,1
2462.56348,1020.69775,1
2462.57178,1002.39429,1
2462.57617,1014.95959,1
2462.58521,941.3102,1
2462.588,1134.10669,1
2462.60864,1002.30212,1
2462.60962,949.4878,1
2462.62378,911.4798,1
2462.62939,1061.39587,1
2462.633,1055.83508,1
2462.6355,1050.64172,1
2462.64771,985.1218,1
2462.65283,1041.66809,1
2462.666,1063.64136,1
2462.73218,1108.61194,1
2462.74023,1116.21484,1
2462.7522,1044.39392,1
2462.75317,1020.25684,1
2462.76685,1031.2384,1
2462.76685,1034.83435,1
2462.77124,1002.84076,1
2462.79517,966.4086,1
2462.813,994.374146,1
2462.829,1037.76208,1
2462.835,950.789734,1
2462.83813,1040.66626,1
2462.844,1013.24988,1
2462.85913,1035.31946,1
2462.862,995.4246,1
2462.88086,960.9011,1
2462.88452,1015.83118,1
2462.89038,986.0846,1
2462.89771,956.5812,1
2462.89844,1070.39429,1
2462.89941,931.6307,1
2462.92041,936.3239,1
2462.92236,1054.746,1
2462.93677,1007.76056,1
2462.98047,970.681641,1
