Ch1 Amplitude,Ch2 Amplitude,Cluster
2402.59546,1031.5647,3
2402.6062,990.540955,3
2402.63281,1091.10828,3
2402.64526,1050.72192,3
2402.65,1115.34424,3
2402.67822,1012.59119,3
2402.67944,1002.76697,3
2402.68774,1047.024,3
2402.71338,958.9391,3
2402.71655,1072.47766,3
2402.72925,1052.57,3
2402.73975,1000.14728,3
2402.75122,1102.02124,3
2402.77026,1061.77222,3
2402.798,1073.00684,3
2402.80542,1073.34717,3
2402.8584,1051.2019,3
2402.86426,957.0129,3
2402.86914,1087.05493,3
2402.876,1057.24731,3
2402.88232,997.774231,3
2402.88281,1101.323,3
2402.88965,1047.63843,3
2402.89917,1026.04956,3
2402.92358,1133.51929,3
2402.949,973.2764,3
2402.991,1069.89771,3
2403.01147,1022.04907,3
2403.01416,995.737549,3
2403.02368,1056.708,3
2403.02417,1052.65417,3
2403.04614,1064.259,3
2403.048,992.3908,3
2403.073,1055.95825,3
2403.08862,1098.28455,3
2403.0957,1121.50781,3
2403.09888,961.657654,3
2403.11523,1104.33337,3
2403.13232,1027.681,3
2403.13452,1022.34412,3
2403.14746,1059.71448,3
2403.153,1088.16,3
2403.16162,1109.486,3
2403.18286,1147.99,3
2403.18774,1073.79236,3
2403.19165,1054.61328,3
2403.19287,1016.27545,3
2403.197,1110.0835,3
2403.218,1013.68024,3
2403.22144,1088.68323,3
2403.225,1071.568,3
2403.228,1132.40552,3
2403.23486,1043.87415,3
2403.24731,1053.86646,3
2403.28125,1049.69592,3
2403.29175,1095.20227,3
2403.336,1075.066,3
2403.34668,1031.20789,3
2403.34668,1120.1145,3
2403.35376,1045.99158,3
2403.35864,1106.02783,3
2403.37646,1029.05945,3
2403.37646,993.7188,3
2403.38965,1108.46558,3
2403.39722,1012.34851,3
2403.48828,1061.18884,3
2403.50537,1058.99146,3
2403.52148,1044.63342,3
2403.5603,977.531067,3
2403.59937,1059.70068,3
2403.62964,1043.92944,3
2403.65845,1004.22919,3
2403.70435,1055.13269,3
2403.705,1101.51892,3
2403.73,1090.242,3
2403.743,1010.55286,3
2403.75146,995.0938,3
2403.778,1080.45386,3
2403.79517,985.057739,3
2403.802,1069.83362,3
2403.8042,1047.11682,3
2403.80713,946.443848,3
2403.82935,1114.8623,3
2403.82959,1067.66626,3
2403.84814,1085.91541,3
2403.88232,1002.41376,3
2403.88647,1066.11182,3
2403.88965,1082.92761,3
2403.90161,1023.6908,3
2403.91,1173.92053,3
2403.91382,960.0313,3
2403.91528,1002.06873,3
2403.92017,1085.66479,3
2403.92163,1030.89551,3
2403.92285,974.545166,3
2403.92969,1054.76489,3
2403.94946,1023.60474,3
2403.96069,1077.92114,3
2403.96875,1093.08008,3
2403.97925,1105.76184,3
2403.985,1039.75183,3
2403.9978,1051.12036,3
2404.02637,948.578735,3
2404.05713,1046.46606,3
2404.06885,1085.46045,3
2404.08154,989.974,3
2404.09619,964.05304,3
2404.10229,1129.11682,3
2404.12158,1120.12256,3
2404.13062,970.2805,3
2404.1394,1106.81458,3
2404.14575,1033.748,3
2404.155,1086.5885,3
2404.18872,1049.158,3
2404.19116,1055.98645,3
2404.2373,1059.191,3
2404.2395,992.6084,3
2404.242,1100.06873,3
2404.24585,964.0675,3
2404.29077,1059.55066,3
2404.302,1068.26147,3
2404.30542,993.5844,3
2404.321,1019.68793,3
2404.35229,1059.98755,3
2404.35278,1078.50293,3
2404.36035,1010.43,3
2404.36646,1066.613,3
2404.42773,1085.81116,3
2404.43213,1070.9668,3
2404.43481,1101.27954,3
2404.451,1063.69739,3
2404.46851,1130.97339,3
2404.47241,1173.48462,3
2404.47437,984.031067,3
2404.47559,1113.31958,3
2404.482,1020.48724,3
2404.483,1029.776,3
2404.48315,966.6962,3
2404.4917,1054.43884,3
2404.498,1028.70386,3
2404.49927,942.6088,3
2404.50073,1032.29126,3
2404.50537,953.247131,3
2404.50635,1038.26807,3
2404.57861,1026.07007,3
2404.64746,931.42395,3
2404.66016,1072.37158,3
2404.66064,1078.21814,3
2404.66284,1039.34216,3
2404.66357,1041.37952,3
2404.68262,1065.6571,3
2404.7168,1025.56262,3
2404.72241,1077.48792,3
2404.75928,1154.41931,3
2404.76318,1028.44812,3
2404.76782,1055.613,3
2404.77856,999.1615,3
2404.78882,1018.37714,3
2404.803,1000.33063,3
2404.8252,1044.51758,3
2404.82983,1071.14978,3
2404.861,1058.15076,3
2404.86157,1023.91211,3
2404.89844,1145.75439,3
2404.90332,1052.39429,3
2404.92114,999.916138,3
2404.92285,1020.02277,3
2404.94,1126.864,3
2404.94458,1081.83057,3
2404.94653,1105.1106,3
2404.96387,906.7841,3
2404.96582,993.756,3
2404.971,1013.72205,3
2404.976,1024.71191,3
2404.9873,1032.67517,3
2405.002,1094.37158,3
2405.00244,1048.71716,3
2405.00439,1164.67249,3
2405.00464,1114.667,3
2405.014,1137.02283,3
2405.02246,1085.94434,3
2405.06714,1029.997,3
2405.07837,1051.54651,3
2405.081,1131.83875,3
2405.09277,1070.68738,3
2405.09741,1059.42908,3
2405.102,1013.65051,3
2405.112,1064.88147,3
2405.11475,1023.90582,3
2405.1167,1019.19623,3
2405.11841,1047.23474,3
2405.134,1019.25812,3
2405.135,1023.97705,3
2405.14331,1099.3,3
2405.15552,1035.03979,3
2405.16675,1083.7063,3
2405.171,1066.10486,3
2405.17188,975.1361,3
2405.172,1046.0177,3
2405.20117,931.301758,3
2405.203,1068.65649,3
2405.20313,1063.54224,3
2405.228,1048.02344,3
2405.24976,1060.34314,3
2405.255,1069.508,3
2405.27344,1047.01013,3
2405.27979,1033.31555,3
2405.308,1080.31079,3
2405.32642,1031.07739,3
2405.337,1090.58508,3
2405.3855,1040.14648,3
2405.38965,1058.34045,3
2405.415,980.104248,3
2405.418,1039.59509,3
2405.447,1032.7428,3
2405.45435,1134.41174,3
2405.46729,1125.26526,3
2405.48462,1076.71985,3
2405.49365,1099.86243,3
2405.51343,1062.89063,3
2405.516,1074.60571,3
2405.53149,1009.54181,3
2405.53784,1073.85608,3
2405.54468,1037.2467,3
2405.56787,1059.77844,3
2405.568,1038.49792,3
2405.57227,1104.6449,3
2405.608,1120.52234,3
2405.62476,1091.10791,3
2405.645,1145.8728,3
2405.65,1036.54614,3
2405.653,1071.29309,3
2405.67358,1193.57544,3
2405.68213,1023.26611,3
2405.68384,1084.25049,3
2405.71753,1045.10938,3
2405.73486,1094.28284,3
2405.745,1054.86121,3
2405.7605,1018.88007,3
2405.76465,991.757935,3
2405.77881,1101.46667,3
2405.78979,1085.75525,3
2405.82544,1110.45178,3
2405.8335,1041.41479,3
2405.88428,1075.153,3
2405.88721,1044.29456,3
2405.90234,1039.09521,3
2405.919,1116.40918,3
2405.92,1066.10559,3
2405.92114,942.0425,3
2405.933,1008.49243,3
2405.9375,977.4529,3
2405.94238,1005.94019,3
2405.95044,1081.07678,3
2405.966,1045.91357,3
2405.97534,1067.19116,3
2406.01367,1047.43066,3
2406.01563,1184.21387,3
2406.01758,1019.50592,3
2406.03564,1020.19733,3
2406.05566,1097.18115,3
2406.05664,1048.71753,3
2406.06274,1056.76147,3
2406.07471,1067.30273,3
2406.07568,1049.51416,3
2406.083,1108.143,3
2406.087,1062.5105,3
2406.10229,1022.71918,3
2406.10864,1050.75793,3
2406.10938,1066.08044,3
2406.125,1068.773,3
2406.151,1062.08276,3
2406.15552,1136.98083,3
2406.16846,1095.16309,3
2406.18164,1082.31653,3
2406.18384,1123.13,3
2406.193,1016.09674,3
2406.19824,1094.7865,3
2406.211,1095.36743,3
2406.21851,1074.23523,3
2406.23315,1123.92859,3
2406.272,1012.62524,3
2406.27515,1001.67365,3
2406.27856,1069.14417,3
2406.282,1025.25085,3
2406.28442,1114.24207,3
2406.29175,1038.91809,3
2406.298,1042.06628,3
2406.333,1081.34961,3
2406.34155,1053.53455,3
2406.35522,877.684265,3
2406.36426,961.497253,3
2406.38257,1027.263,3
2406.40039,983.742432,3
2406.403,1078.464,3
2406.404,1001.74158,3
2406.40942,1074.07886,3
2406.46216,1117.425,3
2406.48022,1067.7041,3
2406.48169,990.0027,3
2406.48413,976.569153,3
2406.48584,997.0968,3
2406.495,1025.31445,3
2406.49951,1161.19849,3
2406.511,1020.8197,3
2406.5127,1201.29651,3
2406.52441,1010.53912,3
2406.52783,1019.10248,3
2406.53271,1082.09668,3
2406.53418,1040.80457,3
2406.53931,990.8078,3
2406.54224,998.6714,3
2406.55176,1000.63562,3
2406.55615,978.9432,3
2406.55957,1077.20508,3
2406.57251,1052.35828,3
2406.58667,1113.9989,3
2406.60229,986.2923,3
2406.63062,1087.38257,3
2406.647,1025.09973,3
2406.65161,1161.13562,3
2406.65454,1124.82446,3
2406.65527,1087.46631,3
2406.659,1124.9519,3
2406.66943,1054.3385,3
2406.71313,1083.76587,3
2406.72534,1086.25073,3
2406.75049,1065.01086,3
2406.76,1081.93848,3
2406.76318,1023.08362,3
2406.80981,1124.19189,3
2406.8147,1132.3678,3
2406.84839,1009.16931,3
2406.85083,1070.457,3
2406.87158,1068.20776,3
2406.87158,1022.87091,3
2406.87573,1019.38745,3
2406.88379,999.625549,3
2406.88477,1073.12256,3
2406.90161,1070.39246,3
2406.946,1055.72937,3
2406.953,1012.5235,3
2406.9563,1043.817,3
2406.958,1073.39172,3
2406.98438,985.3785,3
2406.986,1023.08038,3
2407.03369,1115.75891,3
2407.034,981.831848,3
2407.037,1099.95923,3
2407.047,1133.10779,3
2407.04956,1069.66321,3
2407.053,1085.54932,3
2407.05664,1063.43982,3
2407.05664,1016.42328,3
2407.06348,996.6754,3
2407.068,1147.64172,3
2407.09619,1102.13354,3
2407.14478,1105.45862,3
2407.14551,1112.71973,3
2407.15918,1042.65881,3
2407.177,1080.149,3
2407.19,882.327942,3
2407.2,978.660767,3
2407.21167,1073.39392,3
2407.2124,1017.41357,3
2407.21655,1074.37854,3
2407.233,1075.32434,3
2407.236,1034.64673,3
2407.2395,1117.11023,3
2407.24463,1132.20569,3
2407.25342,1072.20007,3
2407.27246,1076.06836,3
2407.3042,1177.72986,3
2407.33472,1001.64606,3
2407.35278,1022.33075,3
2407.36157,1047.01306,3
2407.36523,1094.25183,3
2407.37134,1127.19006,3
2407.37256,1064.11023,3
2407.39648,1066.81042,3
2407.4,929.2097,3
2407.40845,1016.73907,3
2407.42188,1013.22504,3
2407.425,1028.386,3
2407.43628,1057.21936,3
2407.44263,1026.29761,3
2407.44824,1082.92554,3
2407.47485,1027.69678,3
2407.47729,943.6708,3
2407.4978,1062.6853,3
2407.50024,1065.96057,3
2407.5105,1088.61414,3
2407.52515,954.509644,3
2407.53223,1060.2583,3
2407.569,1144.66187,3
2407.56934,1024.81335,3
2407.583,1085.3927,3
2407.58521,1062.6488,3
2407.6084,1016.9574,3
2407.61987,1067.62781,3
2407.69287,955.223,3
2407.70947,991.6588,3
2407.71533,1038.66479,3
2407.739,1100.17651,3
2407.74658,1041.20032,3
2407.75928,1027.68652,3
2407.78516,1015.85822,3
2407.78955,1025.26843,3
2407.80151,984.124146,3
2407.803,1093.98364,3
2407.8125,1079.42493,3
2407.82251,967.8539,3
2407.84619,1038.01453,3
2407.84668,974.5535,3
2407.856,1031.96606,3
2407.87451,1097.55579,3
2407.8772,1001.6637,3
2407.90259,1026.01917,3
2407.91968,1013.90497,3
2407.92334,1050.67468,3
2407.92847,1019.29559,3
2407.943,1067.5907,3
2407.94971,950.517456,3
2407.967,1017.95508,3
2407.99316,1100.91919,3
2408.01,1000.31409,3
2408.01758,1086.85461,3
2408.02246,1005.95508,3
2408.06836,1016.41083,3
2408.07983,1047.71,3
2408.081,987.9388,3
2408.08423,1068.586,3
2408.09717,1138.05188,3
2408.11768,1076.61,3
2408.161,1128.34961,3
2408.20361,1050.06653,3
2408.206,1002.97369,3
2408.228,1074.53748,3
2408.24414,999.42926,3
2408.24658,1135.29675,3
2408.24927,1061.42212,3
2408.283,947.2323,3
2408.28467,1011.5506,3
2408.30273,1127.59216,3
2408.31885,1112.97339,3
2408.34985,1020.97693,3
2408.354,1110.761,3
2408.35913,1157.849,3
2408.375,1067.833,3
2408.37671,1001.03711,3
2408.37866,1041.57385,3
2408.3833,1058.12561,3
2408.38379,977.103455,3
2408.40454,1078.58691,3
2408.4082,1100.67163,3
2408.424,1011.6731,3
2408.42725,1138.57312,3
2408.444,1003.12134,3
2408.45557,1012.44708,3
2408.4585,1098.1626,3
2408.477,1018.51843,3
2408.48315,1004.2901,3
2408.49072,995.269531,3
2408.49268,1097.361,3
2408.49536,1053.77332,3
2408.50977,1069.38708,3
2408.51465,1118.759,3
2408.52246,965.031738,3
2408.54688,1237.64075,3
2408.58057,1036.17224,3
2408.58887,1133.575,3
2408.60522,1058.07056,3
2408.60742,1014.00555,3
2408.609,1030.44727,3
2408.609,1112.27185,3
2408.6228,1046.49463,3
2408.625,1080.61584,3
2408.627,1109.58533,3
2408.6272,1036.32068,3
2408.63428,1069.79114,3
2408.653,976.275269,3
2408.65967,1086.26355,3
2408.66064,1004.0838,3
2408.72168,1041.51147,3
2408.763,1041.849,3
2408.76782,1084.5354,3
2408.78369,1102.73267,3
2408.808,1044.5105,3
2408.815,996.994568,3
2408.834,1009.28436,3
2408.85376,997.1809,3
2408.85864,1054.42957,3
2408.86084,1068.14087,3
2408.86182,1022.087,3
2408.87085,984.6067,3
2408.87427,1014.46967,3
2408.89185,1042.13074,3
2408.92114,1077.42688,3
2408.92236,1094.6908,3
2408.933,1098.24158,3
2408.93481,1105.52612,3
2408.95044,1008.75879,3
2408.96631,1043.63208,3
2408.96875,1107.86182,3
2409.00879,1103.48267,3
2409.02881,1030.07263,3
2409.033,964.1737,3
2409.05737,1027.02356,3
2409.07178,1012.72473,3
2409.08057,1103.02869,3
2409.09058,1077.99512,3
2409.098,1078.31738,3
2409.11865,1004.24762,3
2409.13184,1055.78992,3
2409.149,1040.95325,3
2409.167,1030.65417,3
2409.18066,1113.06689,3
2409.18481,996.137756,3
2409.19,1086.9502,3
2409.193,961.7356,3
2409.19336,1054.1759,3
2409.1936,993.520569,3
2409.19727,1061.98572,3
2409.20068,1057.37183,3
2409.21387,992.4448,3
2409.22778,1121.301,3
2409.22852,964.3856,3
2409.27075,984.017456,3
2409.275,1106.22473,3
2409.29736,1087.33777,3
2409.3042,1053.32568,3
2409.31079,1058.07214,3
2409.3186,1018.99707,3
2409.33057,1109.47083,3
2409.33765,1067.2074,3
2409.36548,952.35675,3
2409.3667,1090.03735,3
2409.41357,1082.81384,3
2409.41675,1120.30237,3
2409.42871,1050.325,3
2409.44653,1043.47327,3
2409.449,1052.78,3
2409.44922,1001.6955,3
2409.44971,1003.22845,3
2409.45044,1065.88489,3
2409.4895,1028.35669,3
2409.498,1141.63574,3
2409.53613,1038.11389,3
2409.537,993.0358,3
2409.5564,1093.63879,3
2409.55957,1040.15051,3
2409.56274,1022.35059,3
2409.57,1105.75134,3
2409.576,1016.82556,3
2409.57617,1010.11584,3
2409.59814,926.98114,3
2409.599,1070.411,3
2409.61841,1083.56848,3
2409.639,1033.20984,3
2409.649,1101.06262,3
2409.64966,1082.11755,3
2409.66162,1037.9397,3
2409.714,969.0981,3
2409.717,1037.91724,3
2409.72021,1077.62732,3
2409.755,1038.71606,3
2409.7854,1049.61243,3
2409.78735,1066.30225,3
2409.789,1057.46423,3
2409.79517,917.6708,3
2409.80469,997.3086,3
2409.806,1188.11169,3
2409.83423,1087.67712,3
2409.85913,1119.5885,3
2409.87427,1134.4635,3
2409.89429,1021.6416,3
2409.90625,1088.555,3
2409.91064,962.1673,3
2409.916,1071.48279,3
2409.92773,1061.762,3
2409.93335,1137.6709,3
2409.96484,1046.07239,3
2409.9668,1077.35828,3
2409.96875,991.852356,3
2409.97119,1070.438,3
2409.98169,1037.2323,3
2409.99365,1061.52466,3
2410.00586,993.0372,3
2410.008,1071.10718,3
2410.00977,1014.53052,3
2410.02441,1110.26892,3
2410.03613,1134.927,3
2410.03735,1023.72449,3
2410.05981,982.068359,3
2410.061,1098.785,3
2410.06323,1073.175,3
2410.104,1089.44727,3
2410.10718,989.597961,3
2410.12231,1029.95068,3
2410.14478,1034.12769,3
2410.22168,1115.89478,3
2410.247,959.0388,3
2410.24976,1017.76447,3
2410.29517,1129.21887,3
2410.30151,1028.743,3
2410.311,1104.25159,3
2410.32642,1083.16418,3
2410.338,1140.0791,3
2410.35449,991.748962,3
2410.36719,1093.47852,3
2410.37866,1071.81592,3
2410.38818,1001.19537,3
2410.396,1067.30078,3
2410.40112,999.463745,3
2410.402,1045.28979,3
2410.41113,1081.16248,3
2410.422,1118.7594,3
2410.45215,992.979858,3
2410.45972,1034.64771,3
2410.4668,1034.96423,3
2410.46924,1060.77539,3
2410.48535,1112.247,3
2410.50562,1058.75452,3
2410.51929,1053.718,3
2410.52979,1006.07031,3
2410.53149,1028.70117,3
2410.57886,1064.03833,3
2410.58984,1025.67017,3
2410.60229,1022.38879,3
2410.61182,989.3011,3
2410.63354,1009.8045,3
2410.64673,1060.87817,3
2410.66382,1102.39331,3
2410.66431,997.496155,3
2410.67139,1003.17682,3
2410.702,1028.75439,3
2410.71558,943.5487,3
2410.7168,970.1757,3
2410.7583,1161.85132,3
2410.76416,1034.80042,3
2410.78223,1074.99951,3
2410.78223,1030.079,3
2410.785,1093.85132,3
2410.78857,1133.59546,3
2410.817,1021.52051,3
2410.81836,1052.75757,3
2410.81982,1050.34436,3
2410.83472,1149.2876,3
2410.84351,1084.72107,3
2410.859,1124.10986,3
2410.86353,1066.81482,3
2410.86523,1126.59875,3
2410.89819,1106.07813,3
2410.89966,1099.18433,3
2410.91357,1114.30835,3
2410.93115,1038.83972,3
2410.93726,1009.65527,3
2410.959,1052.38452,3
2410.982,1014.69287,3
2411.018,1011.568,3
2411.02783,1060.77539,3
2411.03076,1048.94556,3
2411.0332,1029.48474,3
2411.05518,980.9266,3
2411.05786,1041.74927,3
2411.06323,1012.116,3
2411.06421,1041.411,3
2411.08716,1047.18921,3
2411.09277,1061.81812,3
2411.11743,1149.19275,3
2411.12964,1031.376,3
2411.153,1042.65662,3
2411.15967,1046.11938,3
2411.16724,1035.2384,3
2411.17334,1099.75757,3
2411.18,912.7381,3
2411.18481,1019.76935,3
2411.19214,1050.19031,3
2411.194,1027.65259,3
2411.197,1028.41382,3
2411.19922,1089.5238,3
2411.21,1079.22681,3
2411.22144,1141.17834,3
2411.22144,954.928,3
2411.23,1073.072,3
2411.23071,997.6471,3
2411.23267,1024.11169,3
2411.24243,1121.18469,3
2411.26343,1029.10229,3
2411.27954,1092.28748,3
2411.29736,1028.10181,3
2411.298,1062.14575,3
2411.31372,1081.5697,3
2411.315,964.8868,3
2411.35059,912.3149,3
2411.374,1107.05469,3
2411.39941,1101.21143,3
2411.43286,1057.39966,3
2411.45215,1041.30017,3
2411.45264,989.9244,3
2411.45483,1087.0343,3
2411.46631,1162.03687,3
2411.48413,1123.01892,3
2411.48584,1035.03589,3
2411.48828,997.4915,3
2411.49243,1033.40686,3
2411.504,1034.48938,3
2411.5166,1037.69043,3
2411.52,1030.142,3
2411.524,1031.551,3
2411.53955,990.8578,3
2411.542,1051.31177,3
2411.54419,1061.41272,3
2411.54419,1009.53162,3
2411.55127,1093.0929,3
2411.55273,986.1433,3
2411.55981,1036.66357,3
2411.56763,1042.44556,3
2411.57739,1096.7948,3
2411.583,1073.10229,3
2411.58374,1051.63281,3
2411.59766,1107.46436,3
2411.59766,1019.01477,3
2411.6062,1090.48157,3
2411.611,1023.51581,3
2411.62573,1173.37488,3
2411.628,1057.57861,3
2411.63257,1164.555,3
2411.63623,1078.94421,3
2411.64014,1086.93445,3
2411.64575,1091.691,3
2411.64746,1091.986,3
2411.64844,1116.53918,3
2411.65869,1040.68225,3
2411.65869,1077.21277,3
2411.66138,1148.41565,3
2411.66479,1068.9552,3
2411.66724,1132.39709,3
2411.691,1004.76062,3
2411.7312,1069.56226,3
2411.73267,1108.66943,3
2411.7334,1061.09546,3
2411.743,1084.78442,3
2411.7478,910.171,3
2411.77686,1061.0144,3
2411.77979,996.4683,3
2411.784,1071.24951,3
2411.78955,1000.42975,3
2411.826,1048.52649,3
2411.828,1146.20386,3
2411.83936,1067.61633,3
2411.8457,1140.59155,3
2411.85254,1110.90564,3
2411.86572,1121.1073,3
2411.8728,1025.74622,3
2411.87451,1087.70972,3
2411.881,1039.82312,3
2411.914,1016.307,3
2411.91626,1022.85803,3
2411.92114,1053.78113,3
2411.95532,1087.15,3
2411.959,1139.48816,3
2411.97485,1055.99988,3
2411.97827,1067.92346,3
2411.998,1046.28882,3
2411.998,1010.872,3
2412,1060.78638,3
2412.00439,1072.44861,3
2412.02124,1058.36707,3
2412.03516,1078.15186,3
2412.03955,1033.54211,3
2412.055,978.209656,3
2412.08545,971.740234,3
2412.106,978.977051,3
2412.10986,1071.114,3
2412.126,1033.09363,3
2412.14819,1070.51477,3
2412.16528,975.5742,3
2412.171,1051.39355,3
2412.17358,1076.41809,3
2412.20825,1104.85779,3
2412.2146,1040.26782,3
2412.21558,1049.70166,3
2412.224,968.2995,3
2412.22559,1088.61938,3
2412.226,1053.60474,3
2412.23169,1073.31177,3
2412.23438,1081.6886,3
2412.24414,1042.52185,3
2412.246,1037.05078,3
2412.25049,1060.3844,3
2412.26074,1079.44092,3
2412.26245,995.586,3
2412.26538,1019.67072,3
2412.293,1104.76514,3
2412.302,1070.27234,3
2412.30835,992.4933,3
2412.31055,1023.1853,3
2412.322,1069.12134,3
2412.329,1030.89172,3
2412.335,1012.5351,3
2412.34326,1013.05835,3
2412.38013,978.1448,3
2412.38086,1009.62323,3
2412.40918,1072.5719,3
2412.4397,1028.12671,3
2412.4707,1053.3949,3
2412.48413,1027.03308,3
2412.50635,1081.96338,3
2412.508,1026.67676,3
2412.50854,1035.17273,3
2412.53223,1057.3927,3
2412.55322,1046.204,3
2412.55664,1101.34387,3
2412.569,1112.47485,3
2412.57056,1076.12878,3
2412.60864,1046.95239,3
2412.61548,1031.88074,3
2412.61719,1047.26685,3
2412.64355,994.9871,3
2412.6438,1068.838,3
2412.647,1004.88153,3
2412.69214,1024.71375,3
2412.74243,1016.36542,3
2412.79883,1074.88416,3
2412.82935,1094.28333,3
2412.831,956.098,3
2412.86279,980.005859,3
2412.88159,1063.87317,3
2412.88428,991.7331,3
2412.898,1002.85626,3
2412.92773,1059.49609,3
2412.93066,1024.84949,3
2412.94482,1116.184,3
2412.97778,1015.84241,3
2412.99854,1043.2395,3
2413.01416,1050.41748,3
2413.02051,1031.10461,3
2413.039,1056.19006,3
2413.03931,1013.24188,3
2413.04956,1127.92725,3
2413.08447,1051.21216,3
2413.085,1101.88965,3
2413.085,1049.78491,3
2413.09351,1037.30408,3
2413.10718,1031.14185,3
2413.11084,1012.20929,3
2413.13379,1076.65051,3
2413.14014,1065.962,3
2413.17114,1013.268,3
2413.17139,1065.03662,3
2413.19653,1038.34729,3
2413.19971,1034.86328,3
2413.20776,1016.04279,3
2413.21387,938.040161,3
2413.246,1001.09271,3
2413.26123,1051.98425,3
2413.26782,999.3432,3
2413.28931,1038.77881,3
2413.311,1043.87512,3
2413.31445,1018.37091,3
2413.32617,1003.02386,3
2413.33521,1090.165,3
2413.34521,1038.79272,3
2413.35547,1089.98975,3
2413.36548,1076.16284,3
2413.38184,926.2689,3
2413.4043,1003.71545,3
2413.41577,1040.96558,3
2413.42,1119.6676,3
2413.442,1024.17285,3
2413.44556,1145.78967,3
2413.456,997.6238,3
2413.459,1127.82751,3
2413.4895,1075.22925,3
2413.493,997.237,3
2413.49927,1094.17261,3
2413.511,1133.46643,3
2413.527,1152.18042,3
2413.53442,1060.63354,3
2413.54663,1088.29041,3
2413.55786,1040.81689,3
2413.58936,987.4383,3
2413.591,1096.071,3
2413.61572,1104.31445,3
2413.6355,1104.6925,3
2413.64331,1011.54382,3
2413.64868,1005.705,3
2413.6582,992.60675,3
2413.66675,1044.52942,3
2413.68164,1049.44788,3
2413.695,1044.96069,3
2413.704,906.855164,3
2413.71948,1039.59277,3
2413.72949,1091.03076,3
2413.73022,1008.13153,3
2413.74731,1002.8584,3
2413.75024,1055.11084,3
2413.76147,1020.79871,3
2413.767,1117.27307,3
2413.79321,1000.5285,3
2413.82373,962.1581,3
2413.82544,1002.91351,3
2413.842,1059.50916,3
2413.843,1055.46643,3
2413.852,1076.00342,3
2413.8562,1040.956,3
2413.864,1033.63135,3
2413.87915,963.0925,3
2413.888,999.1583,3
2413.89258,1080.91919,3
2413.895,1072.88928,3
2413.89844,1114.45251,3
2413.9248,1050.06287,3
2413.929,1002.97296,3
2413.9314,1032.92456,3
2413.94336,1040.02783,3
2413.94971,1038.684,3
2413.98145,996.387756,3
2414.0166,1028.33508,3
2414.0293,1086.937,3
2414.05054,1046.09729,3
2414.05273,1011.88379,3
2414.05518,1004.45245,3
2414.063,1081.65527,3
2414.07,1052.129,3
2414.081,1013.65839,3
2414.08447,1189.2915,3
2414.08569,1019.6134,3
2414.09058,1021.68549,3
2414.131,1092.63086,3
2414.14258,1228.13184,3
2414.17,1033.19873,3
2414.179,1049.15942,3
2414.19458,917.563965,3
2414.20972,998.4543,3
2414.21558,1098.05457,3
2414.21875,1042.6687,3
2414.23267,1099.29346,3
2414.23657,1077.54016,3
2414.23877,1152.5116,3
2414.24219,1035.31982,3
2414.2605,1106.69189,3
2414.26929,1077.02686,3
2414.27637,1028.80823,3
2414.27783,1001.28461,3
2414.29126,1017.85822,3
2414.293,1014.3017,3
2414.2998,1058.57947,3
2414.305,1085.04578,3
2414.30615,971.00116,3
2414.309,1001.82513,3
2414.312,952.475342,3
2414.32227,1128.26453,3
2414.35352,1029.87244,3
2414.35913,1041.36853,3
2414.364,1036.94861,3
2414.37573,1012.65875,3
2414.40552,1036.66418,3
2414.40649,1076.1416,3
2414.43921,1201.37476,3
2414.446,889.8642,3
2414.469,1082.36523,3
2414.47388,1092.23291,3
2414.49243,1076.866,3
2414.49658,1053.26208,3
2414.516,1022.63007,3
2414.51855,1012.08868,3
2414.53735,985.544739,3
2414.55371,963.2408,3
2414.56738,1046.3208,3
2414.57544,1081.20886,3
2414.57764,1090.779,3
2414.5896,1087.63123,3
2414.61572,952.9675,3
2414.64624,1046.05969,3
2414.685,1176.728,3
2414.73169,1075.1156,3
2414.745,969.1,3
2414.74585,1020.57678,3
2414.74927,992.7283,3
2414.75,1082.1178,3
2414.75513,1141.88562,3
2414.75757,1081.37036,3
2414.76147,999.590149,3
2414.77051,1031.405,3
2414.77246,1085.355,3
2414.77368,1062.184,3
2414.796,1091.19177,3
2414.79663,1063.50513,3
2414.79956,1049.45923,3
2414.80127,970.846069,3
2414.804,1107.49438,3
2414.80615,1015.58728,3
2414.81372,1088.4303,3
2414.81616,1073.87439,3
2414.81763,1037.15247,3
2414.83472,970.3051,3
2414.84985,1006.16656,3
2414.86646,1012.03394,3
2414.867,998.040649,3
2414.88452,1025.856,3
2414.91064,985.497,3
2414.92188,1067.11646,3
2414.92773,1022.68457,3
2414.932,1075.17212,3
2414.9563,998.3231,3
2414.96558,988.4506,3
2414.96973,1059.80884,3
2415.00244,1048.29773,3
2415.014,1059.86292,3
2415.023,1019.94635,3
2415.03223,1036.27612,3
2415.04272,1079.4585,3
2415.05225,1045.9447,3
2415.06567,1137.93152,3
2415.06934,993.35,3
2415.10376,1078.53088,3
2415.11768,960.689,3
2415.136,1015.107,3
2415.13745,1073.53394,3
2415.182,1023.44763,3
2415.20654,1171.88013,3
2415.21045,1201.25793,3
2415.217,1015.96875,3
2415.22656,1052.375,3
2415.232,1000.03162,3
2415.232,1036.001,3
2415.25342,964.6764,3
2415.2793,1075.22412,3
2415.29419,1073.85059,3
2415.295,1045.18958,3
2415.30054,1020.98651,3
2415.30981,1044.10352,3
2415.31055,1074.89392,3
